time_utc,CallSign,ShipName,Type,ImoNumber,MMSI,latitude,longitude,Destination,FixType,Dimension A,Dimension B,Dimension C,Dimension D,MaximumStaticDraught,MessageID
2023-12-09 08:38:14.581139618 +0000 UTC,CQIZ3,MSC MASHA 3,71,9188219,255806109,34.647576666666666,33.013268333333336,LIMASSOL,1,151,33,23,7,9.7,5
2023-12-09 08:38:16.658557355 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.821808333333333,34.63659166666666,IL ASH,1,0,0,0,0,6.7,5
2023-12-09 08:38:17.577647233 +0000 UTC,P3ZM4,EAS,52,7403146,209005000,34.64499166666667,33.008948333333336,CYPRUS.OFFSHORE,6,12,50,6,7,5,5
2023-12-09 08:38:25.473502603 +0000 UTC,V2YD4,IRIS,40,9103776,305384000,36.622393333333335,29.105263333333333,RODOS,1,14,10,4,4,0,5
2023-12-09 08:38:38.329463475 +0000 UTC,CRXR,EDT AURORA,52,9577238,255979000,34.645226666666666,33.009139999999995,CY LMS,1,13,19,6,6,5,5
2023-12-09 08:38:38.682566051 +0000 UTC,3FUD,KAZIME ANA,79,8420359,371343000,31.822383333333335,34.63646666666667,ILASH,1,15,100,8,8,7.4,5
2023-12-09 08:38:40.123066468 +0000 UTC,LFXV,ISLAND VICTORY,52,9745615,257073920,34.646251666666664,33.021855,LIMASSOL,1,44,80,11,14,8.1,5
2023-12-09 08:38:47.047028769 +0000 UTC,J8B3389,ZAYYAN K,70,7394321,375369000,31.827803333333335,34.64692,ASHDOD (IL),1,63,18,6,9,7.1,5
2023-12-09 08:38:49.278633358 +0000 UTC,DRAD,UN WARSHIP F222,35,0,211920000,34.652816666666666,33.03446666666667,-,6,54,96,9,10,6.2,5
2023-12-09 08:38:57.410927269 +0000 UTC,,ASHDOD PORT,0,0,4282000,31.831206666666667,34.640011666666666,,1,191,45,22,10,0,5
2023-12-09 08:39:09.32834448 +0000 UTC,T8A3527,BENIGANE,70,9455600,511100389,31.82698333333333,34.64594,IL/ASH,15,118,12,7,13,9,5
2023-12-09 08:39:14.213504677 +0000 UTC,V3OJ,HOLMA,33,7333327,312349000,34.64523,33.01007,HERZLIYA MARINA,1,29,11,3,6,3,5
2023-12-09 08:39:24.923050135 +0000 UTC,2FFX6,LERRIX,80,9599377,235090927,31.827191666666668,34.64761,ASHDOD,1,43,10,6,4,3,5
2023-12-09 08:39:28.863838657 +0000 UTC,6BBI,EGY CROWN,79,9216107,622113180,34.666735,33.07825166666667,CYLMS ANCHORAGE AREA,0,120,20,20,30,9.5,5
2023-12-09 08:39:28.966589086 +0000 UTC,SVSV7,CHRISTOS LV,52,9371464,241776000,34.66887833333333,33.05156,CYLMS,1,56,0,8,8,4.6,5
2023-12-09 08:39:29.370622509 +0000 UTC,P3WS9,ISLAND CHALLENGER,80,8711863,210595000,34.647528333333334,33.01325833333333,CY LIM,1,54,23,4,10,4.2,5
2023-12-09 08:39:35.915842728 +0000 UTC,ZDRC6,SEASTAR VENTURE,70,9612155,236723000,31.820868333333333,34.64252,ILASH,1,149,28,20,8,5.8,5
2023-12-09 08:39:42.025928254 +0000 UTC,TCA3829,KIYEM 5,51,0,271044343,36.62477,29.10371,FETHIYE,1,11,12,3,3,2.2,5
2023-12-09 08:39:54.610840976 +0000 UTC,YJTK3,DEMAREST TIDE,90,9608740,577171000,34.65518833333333,33.01941,LIMASSOL,1,24,64,9,10,5,5
2023-12-09 08:39:58.857791303 +0000 UTC,9V5605,KILBURN,80,9664938,563112000,34.4894,33.33383,FOR ORDERS,1,101,19,15,5,5.6,5
2023-12-09 08:40:09.25789407 +0000 UTC,T8A4046,VASSILIKO,70,8914130,511100835,31.82851833333333,34.64546333333333,ASHDOD ISRAEL,15,110,17,14,2,7.9,5
2023-12-09 08:40:15.477261766 +0000 UTC,V7NL5,NOR NAOMI,92,9689251,538007432,34.64844333333333,33.016155,LIMASSOL,1,19,67,4,16,5.6,5
2023-12-09 08:40:24.992885335 +0000 UTC,3E2292,MEDKON CANAKKALE,79,9341964,352002364,31.822605,34.64232666666667,ILASH,1,117,12,11,10,6.5,5
2023-12-09 08:40:28.477000924 +0000 UTC,TJM0132,ISKENDERUN,69,8009064,613871403,35.12504833333333,33.94694166666667,MAGOSA,1,85,37,11,10,5.1,5
2023-12-09 08:40:53.603694584 +0000 UTC,TCA7370,ADA 74,60,8611659,271051041,35.125883333333334,33.94635,MERSIN MAGOSA MERSIN,1,49,47,14,1,3.2,5
2023-12-09 08:40:57.212180234 +0000 UTC,4XFY,KESARIA,52,9667916,428045000,32.47271166666666,34.88288,HADERA PORT,1,10,22,3,9,4.2,5
2023-12-09 08:41:03.8319125 +0000 UTC,TJM4G3,CORAL C,70,8911413,613226010,31.825525000000003,34.644515,IL ASH,15,0,0,0,0,4,5
2023-12-09 08:41:04.31324535 +0000 UTC,T8A3659,BAR DIVE 1,0,9258181,511100504,34.64536833333333,33.01036666666667,LIMASSOL CYPRUS,1,9,13,5,2,2.5,5
2023-12-09 08:41:07.739050307 +0000 UTC,5BRC4,P&O TROODOS,52,9338175,212872000,34.65541666666666,33.02109,LIMASOL,1,14,16,6,5,4,5
2023-12-09 08:41:11.952942064 +0000 UTC,ZGQN,SUN,90,9232694,319234300,34.647441666666666,33.023273333333336,LIMASSOL,1,24,74,4,14,4.2,5
2023-12-09 08:41:18.793202278 +0000 UTC,CRXN,EDT AUGUSTA,52,9448190,255977000,34.64534666666667,33.009695,CYLMS,1,0,0,0,0,5,5
2023-12-09 08:41:18.838809404 +0000 UTC,P3MJ8,SKY,59,9130755,212858000,34.646125,33.00790333333334,CY LMS,1,16,74,11,11,4.1,5
2023-12-09 08:41:26.959132525 +0000 UTC,5BFB3,EDT LEON,91,9575400,209343000,34.645089999999996,33.009026666666664,LIMASSOL,0,18,32,5,5,2.4,5
2023-12-09 08:41:32.913072519 +0000 UTC,9HA5678,LE VERSEAU,37,8356833,256060000,34.665465000000005,33.04199166666667,LIMASSOL,15,20,20,5,5,2.6,5
2023-12-09 08:41:35.370897843 +0000 UTC,4XFW,DANCHOR VI,52,9530383,428068000,31.82424,34.645178333333334,ASHDOD PORT,15,16,16,6,6,5,5
2023-12-09 08:41:51.625255013 +0000 UTC,IBRV,SEMINOLE,90,7645550,247274900,34.66985,33.05853333333333,CYLMS,1,28,107,15,15,4.5,5
2023-12-09 08:41:54.385060006 +0000 UTC,5BLV2,EDT ZENON,52,9315977,212541000,34.645415,33.009695,LIMASSOL,1,7,21,2,7,2.4,5
2023-12-09 08:42:04.450946422 +0000 UTC,XCAN5,ADMIRAL,31,9421582,345050010,34.67362833333333,33.06624333333333,,1,8,30,6,4,0,5
2023-12-09 08:42:05.381135075 +0000 UTC,TBA3609,SEA STAR LINDOS,60,8911360,511100460,36.62303333333333,29.10503333333333,RH0DES,1,30,8,5,4,1.6,5
2023-12-09 08:42:09.781976592 +0000 UTC,GDSA,NAVAL AUXILIARY A135,34,7822550,233303000,34.65244666666667,33.016776666666665,,1,21,154,24,6,0,5
2023-12-09 08:42:10.404810845 +0000 UTC,PILOTB2,PILOT B 2,50,0,428009070,31.830765,34.641643333333334,ASHDOD,1,12,4,2,3,2,5
2023-12-09 08:42:15.805076865 +0000 UTC,V7JU2,MILA,70,9316220,538002973,31.826616666666666,34.64171666666667,IL ASH,1,162,28,20,12,12.9,5
2023-12-09 08:42:16.251935055 +0000 UTC,3E5051,BEOL,37,1010375,352002749,34.64581,33.007623333333335,LIMASSOL,1,29,31,6,4,3.5,5
2023-12-09 08:42:21.583957483 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.821835,34.636608333333335,IL ASH,1,68,13,8,3,6.7,5
2023-12-09 08:42:23.830873517 +0000 UTC,5BKE4,OLVIA,80,9523469,212717000,31.845698333333335,34.617665,ASHDOD,15,73,27,15,3,6.6,5
2023-12-09 08:42:24.315260269 +0000 UTC,9HA5679,EXINITY,37,0,256081000,34.66538,33.04176833333334,LIMASSOL MARINA,15,10,30,6,3,2.1,5
2023-12-09 08:42:25.716384725 +0000 UTC,9HA4821,SEVANNA,37,0,248823000,34.665243333333336,33.041333333333334,LIMASSOL CYPRUS,1,26,16,2,6,2.5,5
2023-12-09 08:42:36.367266581 +0000 UTC,5LKX6,ATLAS STAR,89,9376828,636022888,31.847823333333334,34.581673333333335,ALEXANDRIA FOR ORDER,1,156,27,21,6,7.5,5
2023-12-09 08:42:36.631996355 +0000 UTC,P3ES7,EDT ARGONAUT,52,7810131,212230000,34.64501166666666,33.009908333333335,LIMASSOL,1,9,33,6,3,3.7,5
2023-12-09 08:43:06.621461187 +0000 UTC,5BER6,P&O KALYPSO,52,9965239,209166000,34.65502333333333,33.021283333333336,LIMASSOL,1,11,11,5,6,5,5
2023-12-09 08:43:08.342999403 +0000 UTC,D5TK5,CHEM LITHIUM,80,9815252,636019201,27.490166666666667,34.952999999999996,FOR ORDERS,1,130,17,12,12,7.9,5
2023-12-09 08:43:09.047382021 +0000 UTC,V7A4317,ENERGEAN STAR,70,9677935,538009102,34.671425,33.076460000000004,LIMASSOL,1,14,74,9,10,5.3,5
2023-12-09 08:43:14.876627283 +0000 UTC,5BHA4,LEDRA PRIDE,52,8028503,210588000,34.64506166666667,33.01779833333333,CYLIM,1,10,32,3,7,5.5,5
2023-12-09 08:43:20.452325866 +0000 UTC,XCAN5,ADMIRAL,31,9421582,345050010,34.67362833333333,33.06624333333333,,1,8,30,6,4,0,5
2023-12-09 08:43:23.213161232 +0000 UTC,ZGQA5,VICTORIOUS,90,1009912,319222400,36.644785,29.10945,FETHIYE,1,40,45,7,7,4.4,5
2023-12-09 08:43:24.620555211 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.821835,34.636608333333335,IL ASH,1,0,0,0,0,6.7,5
2023-12-09 08:43:26.472184417 +0000 UTC,A8YK4,IVORY RAY,80,9505986,636015074,23.898333333333333,37.42666666666666,FOR ORDERS,1,136,10,24,0,0,5
2023-12-09 08:43:26.766562032 +0000 UTC,J5AG2,SEA STAR TILOS,68,8921913,630001049,36.622643333333336,29.10515,CESME-FETHIYE,15,25,10,6,6,2.5,5
2023-12-09 08:43:42.763910074 +0000 UTC,5BWL3,EDT YAM,33,8120583,212212000,31.827568333333332,34.644549999999995,ASHDOD / IL,1,60,16,8,7,3.2,5
2023-12-09 08:43:44.659871623 +0000 UTC,PCPS,CONQUEST MB1,90,0,244810178,34.64508333333333,33.01425,LIMASSOL,1,12,124,13,23,4.1,5
2023-12-09 08:43:46.485896686 +0000 UTC,A8XI6,AEGEAS,89,9315800,636014902,34.697,33.36065,GRAGT>CYVAS,1,150,32,10,17,7.8,5
2023-12-09 08:43:47.330033633 +0000 UTC,9HGO7,MV SEAVENUS,70,9205940,215209000,31.820363333333333,34.57353833333333,ASHDOD,15,163,27,18,14,11.7,5
2023-12-09 08:43:53.729941588 +0000 UTC,3FGK4,REGINA MED,70,8100777,353822000,31.829055,34.64391166666667,ILASH,1,80,20,10,7,7,5
2023-12-09 08:43:59.290712005 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.82865,34.641933333333334,IL ASH,1,90,17,7,9,7.8,5
2023-12-09 08:44:04.409501997 +0000 UTC,4XFR,MAORA 1,52,9132583,428000112,32.472613333333335,34.88373333333333,HADERA PORT,1,11,22,8,3,4.3,5
2023-12-09 08:44:10.217352262 +0000 UTC,CQIZ3,MSC MASHA 3,71,9188219,255806109,34.64763833333333,33.013205,LIMASSOL,1,151,33,23,7,9.7,5
2023-12-09 08:44:16.625491709 +0000 UTC,P3ZM4,EAS,52,7403146,209005000,34.644998333333334,33.00897166666667,CYPRUS.OFFSHORE,6,12,50,6,7,5,5
2023-12-09 08:44:27.277233722 +0000 UTC,V2YD4,IRIS,40,9103776,305384000,36.62239666666667,29.105278333333334,RODOS,1,14,10,4,4,0,5
2023-12-09 08:44:38.237593301 +0000 UTC,CRXR,EDT AURORA,52,9577238,255979000,34.645205000000004,33.009143333333334,CY LMS,1,13,19,6,6,5,5
2023-12-09 08:44:40.386774261 +0000 UTC,3FUD,KAZIME ANA,79,8420359,371343000,31.822383333333335,34.63646666666667,ILASH,1,15,100,8,8,7.4,5
2023-12-09 08:44:47.201346508 +0000 UTC,J8B3389,ZAYYAN K,70,7394321,375369000,31.82784333333333,34.646883333333335,ASHDOD (IL),1,63,18,6,9,7.1,5
2023-12-09 08:44:48.456265184 +0000 UTC,DRAD,UN WARSHIP F222,35,0,211920000,34.65331666666667,33.05146666666666,-,6,54,96,9,10,6.2,5
2023-12-09 08:44:53.199424716 +0000 UTC,,ASHDOD PORT,0,0,4282000,31.831206666666667,34.640011666666666,,1,191,45,22,10,0,5
2023-12-09 08:45:06.690105002 +0000 UTC,T8A3527,BENIGANE,70,9455600,511100389,31.827015,34.645941666666666,IL/ASH,15,118,12,7,13,9,5
2023-12-09 08:45:14.536911149 +0000 UTC,V3OJ,HOLMA,33,7333327,312349000,34.64523,33.01007,HERZLIYA MARINA,1,29,11,3,6,3,5
2023-12-09 08:45:23.609734363 +0000 UTC,2FFX6,LERRIX,80,9599377,235090927,31.827225,34.647595,ASHDOD,1,43,10,6,4,3,5
2023-12-09 08:45:28.96316015 +0000 UTC,6BBI,EGY CROWN,79,9216107,622113180,34.66715166666667,33.07810333333334,CYLMS ANCHORAGE AREA,0,120,20,20,30,9.5,5
2023-12-09 08:45:29.395228262 +0000 UTC,P3WS9,ISLAND CHALLENGER,80,0,210595000,34.64764,33.013255,CY LIM,0,54,23,4,10,4,5
2023-12-09 08:45:30.52245553 +0000 UTC,SVSV7,CHRISTOS LV,52,9371464,241776000,34.66890166666667,33.05155666666666,CYLMS,1,56,0,8,8,4.6,5
2023-12-09 08:45:35.684074452 +0000 UTC,E5U4377,TATIANA,0,0,518998397,34.66486999999999,33.03999666666667,CYLMS,0,41,39,6,6,0,5
2023-12-09 08:45:35.750568342 +0000 UTC,ZDRC6,SEASTAR VENTURE,70,9612155,236723000,31.820881666666665,34.64251333333333,ILASH,1,149,28,20,8,5.8,5
2023-12-09 08:45:37.023015533 +0000 UTC,XCAN5,ADMIRAL,31,9421582,345050010,34.67356666666667,33.066235,,1,8,30,6,4,0,5
2023-12-09 08:45:42.207068175 +0000 UTC,TCA3829,KIYEM 5,51,0,271044343,36.62479166666667,29.103715,FETHIYE,1,11,12,3,3,2.2,5
2023-12-09 08:45:54.669396344 +0000 UTC,YJTK3,DEMAREST TIDE,90,9608740,577171000,34.65519666666667,33.019395,LIMASSOL,1,24,64,9,10,5,5
2023-12-09 08:45:57.996348938 +0000 UTC,9V5605,KILBURN,80,0,563112000,34.490791666666674,33.33844,FOR ORDERS,0,101,19,15,5,5,5
2023-12-09 08:46:07.476886931 +0000 UTC,T8A4046,VASSILIKO,70,8914130,511100835,31.828500000000002,34.645448333333334,ASHDOD ISRAEL,15,110,17,14,2,7.9,5
2023-12-09 08:46:12.48995654 +0000 UTC,V7NL5,NOR NAOMI,0,0,538007432,34.6484,33.01609,LIMASSOL,0,19,67,4,16,5,5
2023-12-09 08:46:23.003096065 +0000 UTC,3E2292,MEDKON CANAKKALE,79,9341964,352002364,31.822619999999997,34.642338333333335,ILASH,1,117,12,11,10,6.5,5
2023-12-09 08:46:36.202516946 +0000 UTC,ABCABC,BARGE SERIFOS,31,0,987170323,34.72184166666667,33.30587666666666,,0,20,50,10,10,0,5
2023-12-09 08:47:03.798271925 +0000 UTC,T8A3659,BAR DIVE 1,0,0,511100504,34.645355,33.010345,LIMASSOL CYPRUS,0,9,13,5,2,2,5
2023-12-09 08:47:03.933312137 +0000 UTC,TCA7904,MEDKON MIRA,70,9152911,271052043,34.58401666666667,32.553306666666664,LBBEY,1,145,18,16,6,7.9,5
2023-12-09 08:47:11.989514029 +0000 UTC,ZGQN,SUN,90,9232694,319234300,34.647415,33.023268333333334,LIMASSOL,1,24,74,4,14,4.2,5
2023-12-09 08:47:18.388392066 +0000 UTC,P3MJ8,SKY,0,0,212858000,34.646119999999996,33.0079,CY LMS,0,16,74,11,11,4,5
2023-12-09 08:47:22.245765573 +0000 UTC,CRXN,EDT AUGUSTA,52,9448190,255977000,34.6452,33.009679999999996,CYLMS,1,0,0,0,0,5,5
2023-12-09 08:47:34.66310003 +0000 UTC,9HA5678,LE VERSEAU,0,0,256060000,34.665441666666666,33.042,LIMASSOL,0,20,20,5,5,2,5
2023-12-09 08:47:35.593238859 +0000 UTC,4XFW,DANCHOR VI,52,9530383,428068000,31.824248333333333,34.64518833333333,ASHDOD PORT,15,16,16,6,6,5,5
2023-12-09 08:47:40.345681876 +0000 UTC,C6DK8,IRINI,80,0,311000706,34.702715,33.35773,"VASILIKO,CYPRUS",0,85,27,10,8,7,5
2023-12-09 08:47:49.333526003 +0000 UTC,9HA5496,EMIRALP,80,0,229447000,34.697615000000006,33.33651,ITAUG>GRRHO,0,95,15,5,12,5,5
2023-12-09 08:47:51.650724445 +0000 UTC,IBRV,SEMINOLE,90,0,247274900,34.6699,33.0585,CYLMS,0,28,107,15,15,4,5
2023-12-09 08:47:54.242196585 +0000 UTC,5BLV2,EDT ZENON,52,9315977,212541000,34.64539833333333,33.009703333333334,LIMASSOL,1,7,21,2,7,2.4,5
2023-12-09 08:48:01.052874909 +0000 UTC,TCA5645,KOSOVAK,71,9211157,271047045,35.82620333333333,29.005121666666664,TRALI,1,138,20,20,4,10,5
2023-12-09 08:48:06.291166209 +0000 UTC,5BFB3,EDT LEON,0,0,209343000,34.64507666666667,33.00900333333333,LIMASSOL,0,18,32,5,5,2,5
2023-12-09 08:48:10.183726989 +0000 UTC,GDSA,NAVAL AUXILIARY A135,34,0,233303000,34.65245166666667,33.016776666666665,,0,21,154,24,6,0,5
2023-12-09 08:48:10.377700706 +0000 UTC,PILOTB2,PILOT B 2,50,0,428009070,31.83076833333333,34.641655,ASHDOD,1,12,4,2,3,2,5
2023-12-09 08:48:13.296223086 +0000 UTC,TBA3609,SEA STAR LINDOS,60,8911360,511100460,36.623016666666665,29.105050000000002,RH0DES,1,30,8,5,4,1.6,5
2023-12-09 08:48:15.820145016 +0000 UTC,3E5051,BEOL,37,1010375,352002749,34.645815,33.00761,LIMASSOL,1,29,31,6,4,3.5,5
2023-12-09 08:48:15.838066294 +0000 UTC,V7JU2,MILA,70,9316220,538002973,31.826666666666664,34.64171666666667,IL ASH,1,162,28,20,12,12.9,5
2023-12-09 08:48:23.731956321 +0000 UTC,5BKE4,OLVIA,80,9523469,212717000,31.84559,34.61779166666667,ASHDOD,15,73,27,15,3,6.6,5
2023-12-09 08:48:24.56735071 +0000 UTC,9HA5679,EXINITY,0,0,256081000,34.665353333333336,33.041765000000005,LIMASSOL MARINA,0,10,30,6,3,2,5
2023-12-09 08:48:25.39764815 +0000 UTC,9HA4821,SEVANNA,0,0,248823000,34.66525,33.041331666666665,LIMASSOL CYPRUS,0,26,16,2,6,2,5
2023-12-09 08:48:25.408805327 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.82858,34.64197,IL ASH,0,90,17,7,9,7.8,5
2023-12-09 08:48:36.465847568 +0000 UTC,5LKX6,ATLAS STAR,89,9376828,636022888,31.847906666666667,34.58170833333334,ALEXANDRIA FOR ORDER,1,156,27,21,6,7.5,5
2023-12-09 08:48:36.531046461 +0000 UTC,P3ES7,EDT ARGONAUT,52,0,212230000,34.645026666666666,33.009888333333336,LIMASSOL,0,9,33,6,3,3,5
2023-12-09 08:48:53.888782727 +0000 UTC,P3CQ9,PETSAS I,0,0,209352000,34.66446,33.02967666666667,,15,0,0,0,0,0,5
2023-12-09 08:48:54.401952124 +0000 UTC,5LFF6,KRITI CAPTAIN,80,0,636021691,34.68783166666666,33.347465,CY VAS FOR ORDER,0,150,34,12,15,10,5
2023-12-09 08:48:55.726411254 +0000 UTC,ZCXB5,TAMTEEN,0,0,319287000,34.666714999999996,33.040215,LIMASSOL,0,19,36,5,5,3,5
2023-12-09 08:49:06.476093396 +0000 UTC,5BER6,P&O KALYPSO,52,9965239,209166000,34.65502,33.021300000000004,LIMASSOL,1,11,11,5,6,5,5
2023-12-09 08:49:08.033680364 +0000 UTC,9HA4919,DELTA SEA,80,0,215013000,34.70418166666666,33.34719,VASILIKO,0,79,21,3,15,6,5
2023-12-09 08:49:08.821419879 +0000 UTC,V7A4317,ENERGEAN STAR,70,0,538009102,34.671235,33.07646833333333,LIMASSOL,0,14,74,9,10,5,5
2023-12-09 08:49:10.464981178 +0000 UTC,D5TK5,CHEM LITHIUM,80,9815252,636019201,27.490166666666667,34.952999999999996,FOR ORDERS,1,130,17,12,12,7.9,5
2023-12-09 08:49:14.862169592 +0000 UTC,5BHA4,LEDRA PRIDE,52,0,210588000,34.64508,33.017810000000004,CYLIM,0,10,32,3,7,5,5
2023-12-09 08:49:23.201485528 +0000 UTC,ZGQA5,VICTORIOUS,90,1009912,319222400,36.64481,29.109426666666664,FETHIYE,1,40,45,7,7,4.4,5
2023-12-09 08:49:25.443267601 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.821981666666666,34.63659500000001,IL ASH,1,0,0,0,0,6.7,5
2023-12-09 08:49:26.977745564 +0000 UTC,A8YK4,IVORY RAY,80,9505986,636015074,23.898333333333333,37.42666666666666,FOR ORDERS,1,136,10,24,0,0,5
2023-12-09 08:49:31.675696898 +0000 UTC,J5AG2,SEA STAR TILOS,68,8921913,630001049,36.622613333333334,29.10517666666667,CESME-FETHIYE,15,25,10,6,6,2.5,5
2023-12-09 08:49:43.382086681 +0000 UTC,5BWL3,EDT YAM,33,8120583,212212000,31.827536666666667,34.644578333333335,ASHDOD / IL,1,60,16,8,7,3.2,5
2023-12-09 08:49:44.649895388 +0000 UTC,PCPS,CONQUEST MB1,90,0,244810178,34.64511666666667,33.01428333333333,LIMASSOL,1,12,124,13,23,4.1,5
2023-12-09 08:49:46.484756749 +0000 UTC,A8XI6,AEGEAS,0,0,636014902,34.69681666666667,33.36083333333333,GRAGT>CYVAS,0,150,32,10,17,7,5
2023-12-09 08:49:47.078293302 +0000 UTC,9HGO7,MV SEAVENUS,70,9205940,215209000,31.820395,34.573485,ASHDOD,15,163,27,18,14,11.7,5
2023-12-09 08:49:54.401669921 +0000 UTC,3FGK4,REGINA MED,70,8100777,353822000,31.829076666666666,34.64391166666667,ILASH,1,80,20,10,7,7,5
2023-12-09 08:49:58.692904096 +0000 UTC,P3XJ8,ISLAND TRADER,80,0,210282000,34.678781666666666,33.06872,LIMASSOL,0,74,23,8,5,5,5
2023-12-09 08:50:02.367776139 +0000 UTC,4XFR,MAORA 1,52,9132583,428000112,32.472613333333335,34.88375,HADERA PORT,1,11,22,8,3,4.3,5
2023-12-09 08:50:10.869765462 +0000 UTC,CQIZ3,MSC MASHA 3,71,9188219,255806109,34.64768,33.013286666666666,LIMASSOL,1,151,33,23,7,9.7,5
2023-12-09 08:50:16.217471674 +0000 UTC,P3ZM4,EAS,52,7403146,209005000,34.645014999999994,33.00893833333333,CYPRUS.OFFSHORE,6,12,50,6,7,5,5
2023-12-09 08:50:18.870920079 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.82855,34.641949999999994,IL ASH,0,90,17,7,9,7.8,5
2023-12-09 08:50:26.210677701 +0000 UTC,V2YD4,IRIS,40,9103776,305384000,36.62235333333333,29.10527666666667,RODOS,1,14,10,4,4,0,5
2023-12-09 08:50:38.02121638 +0000 UTC,CRXR,EDT AURORA,52,9577238,255979000,34.64521,33.00915,CY LMS,1,13,19,6,6,5,5
2023-12-09 08:50:40.54707652 +0000 UTC,LFXV,ISLAND VICTORY,52,9745615,257073920,34.646269999999994,33.02186666666667,LIMASSOL,1,44,80,11,14,8.1,5
2023-12-09 08:50:41.509716324 +0000 UTC,3FUD,KAZIME ANA,79,8420359,371343000,31.822366666666667,34.63648333333333,ILASH,1,15,100,8,8,7.4,5
2023-12-09 08:50:47.199760011 +0000 UTC,J8B3389,ZAYYAN K,70,7394321,375369000,31.827904999999998,34.64692166666667,ASHDOD (IL),1,63,18,6,9,7.1,5
2023-12-09 08:50:49.21434853 +0000 UTC,DRAD,UN WARSHIP F222,35,0,211920000,34.63641666666667,33.06998333333333,-,6,54,96,9,10,6.2,5
2023-12-09 08:50:55.616028787 +0000 UTC,,ASHDOD PORT,0,0,4282000,31.831206666666667,34.640011666666666,,1,191,45,22,10,0,5
2023-12-09 08:51:05.662567018 +0000 UTC,T8A3527,BENIGANE,70,9455600,511100389,31.827015,34.645935,IL/ASH,15,118,12,7,13,9,5
2023-12-09 08:51:14.789521786 +0000 UTC,V3OJ,HOLMA,33,7333327,312349000,34.64523,33.01007,HERZLIYA MARINA,1,29,11,3,6,3,5
2023-12-09 08:51:24.381372402 +0000 UTC,2FFX6,LERRIX,80,9599377,235090927,31.827273333333334,34.64762833333334,ASHDOD,1,43,10,6,4,3,5
2023-12-09 08:51:29.396499692 +0000 UTC,6BBI,EGY CROWN,79,9216107,622113180,34.66688833333333,33.07834333333333,CYLMS ANCHORAGE AREA,0,120,20,20,30,9.5,5
2023-12-09 08:51:29.544827353 +0000 UTC,P3WS9,ISLAND CHALLENGER,80,8711863,210595000,34.64745166666667,33.01327833333333,CY LIM,1,54,23,4,10,4.2,5
2023-12-09 08:51:36.315738981 +0000 UTC,ZDRC6,SEASTAR VENTURE,70,9612155,236723000,31.820923333333333,34.642543333333336,ILASH,1,149,28,20,8,5.8,5
2023-12-09 08:51:42.205854693 +0000 UTC,TCA3829,KIYEM 5,51,0,271044343,36.62476,29.103711666666666,FETHIYE,1,11,12,3,3,2.2,5
2023-12-09 08:51:54.474474826 +0000 UTC,YJTK3,DEMAREST TIDE,90,9608740,577171000,34.65519,33.01941333333333,LIMASSOL,1,24,64,9,10,5,5
2023-12-09 08:52:00.226832599 +0000 UTC,4XDA9,HADERA,52,9891725,428000407,32.47269166666667,34.88323166666667,HADERA PORT,1,8,23,8,8,4.8,5
2023-12-09 08:52:07.572255587 +0000 UTC,T8A4046,VASSILIKO,70,8914130,511100835,31.828521666666667,34.64545333333333,ASHDOD ISRAEL,15,110,17,14,2,7.9,5
2023-12-09 08:52:12.395845114 +0000 UTC,V7NL5,NOR NAOMI,92,9689251,538007432,34.64844666666667,33.01609166666667,LIMASSOL,1,19,67,4,16,5.6,5
2023-12-09 08:52:23.210425494 +0000 UTC,3E2292,MEDKON CANAKKALE,79,9341964,352002364,31.822651666666665,34.64234333333333,ILASH,1,117,12,11,10,6.5,5
2023-12-09 08:52:28.196679792 +0000 UTC,TJM0132,ISKENDERUN,69,8009064,613871403,35.125075,33.946963333333336,MAGOSA,1,85,37,11,10,5.1,5
2023-12-09 08:52:57.776189428 +0000 UTC,4XFY,KESARIA,52,9667916,428045000,32.47275333333333,34.882888333333334,HADERA PORT,1,10,22,3,9,4.2,5
2023-12-09 08:53:04.369448602 +0000 UTC,T8A3659,BAR DIVE 1,0,9258181,511100504,34.645356666666665,33.010353333333335,LIMASSOL CYPRUS,1,9,13,5,2,2.5,5
2023-12-09 08:53:04.556988927 +0000 UTC,TCA7904,MEDKON MIRA,70,9152911,271052043,34.576445,32.58298333333333,LBBEY,1,145,18,16,6,7.9,5
2023-12-09 08:53:06.495576902 +0000 UTC,T2QR4,SOLARIS,0,9586203,572705210,34.677459999999996,33.06324333333333,CYLMS,1,10,27,3,9,4,5
2023-12-09 08:53:07.394629827 +0000 UTC,9LU2406,URANUS L,79,8129254,667001603,32.90360833333333,34.83844,IL HFA,1,68,15,15,13,5,5
2023-12-09 08:53:12.928477961 +0000 UTC,ZGQN,SUN,90,9232694,319234300,34.64741166666667,33.02328833333333,LIMASSOL,1,24,74,4,14,4.2,5
2023-12-09 08:53:17.759909002 +0000 UTC,P3MJ8,SKY,59,9130755,212858000,34.64611333333333,33.00790333333334,CY LMS,1,16,74,11,11,4.1,5
